# %ECSV 1.0
# ---
# delimiter: ','
# meta: !!omap
# - RELEASE: Gaia FPR
# - TABLE: lens_outlier
# - DESCRIPTION: >
#     This table contains the individual observations that have been discarded from the analysis of the gravitational lenses around the list of sourceIds tabulated in the lens candidate table. These are observations that could not be associated with any of the components assigned to the source of interest.
# - CITATION: >
#     How to cite and acknowledge Gaia: 
#     https://gea.esac.esa.int/archive/documentation/credits.html 
# - KNOWN_ISSUES: >
#     Known issues: 
#     https://www.cosmos.esa.int/web/gaia-users/known-issues 
# - DOCUMENTATION: >
#     Tutorials and documentation: 
#     https://www.cosmos.esa.int/web/gaia-users/archive 
# datatype:
# - 
#   name: solution_id
#   datatype: int64
#   description: Solution Identifier
#   meta:
#     ucd: meta.version
# - 
#   name: source_id
#   datatype: int64
#   description: Unique source identifier
#   meta:
#     ucd: meta.id;meta.main
# - 
#   name: outlier_id
#   datatype: int32
#   description: Counter for the outliers of each component
#   meta:
#     ucd: meta.number
# - 
#   name: ra_obs
#   datatype: float64
#   unit: deg
#   description: Right ascension of each individual outlier observation
#   meta:
#     ucd: pos.eq.ra
# - 
#   name: dec_obs
#   datatype: float64
#   unit: deg
#   description: Declination of each individual outlier observation
#   meta:
#     ucd: pos.eq.dec
# - 
#   name: g_flux_obs
#   datatype: float64
#   unit: "'electron'.s**-1"
#   description: Flux value of each individual outlier observation
#   meta:
#     ucd: phot.flux;em.opt
# - 
#   name: g_flux_obs_error
#   datatype: float32
#   unit: "'electron'.s**-1"
#   description: Flux error value of each individual outlier observation
#   meta:
#     ucd: stat.error;phot.flux
# - 
#   name: g_mag_obs
#   datatype: float32
#   unit: mag
#   description: Onboard G magnitudes of each individual outlier observation
#   meta:
#     ucd: phot.mag;em.opt
# - 
#   name: epoch_obs
#   datatype: float64
#   unit: d
#   description: Epoch of the individual outlier observation
#   meta:
#     ucd: stat.error;phot.mag
solution_id,source_id,outlier_id,ra_obs,dec_obs,g_flux_obs,g_flux_obs_error,g_mag_obs,epoch_obs
4311356335145164801,1664218223191296,3,43.76183073103877,3.236316300479893,101.55185598076345,5.603027,20.65625,1871.3420517170223
4311356335145164801,1664218223191296,4,43.7618359799149,3.2364054603002925,89.63048047858973,3.169532,20.59375,1841.859812216939
4311356335145164801,11605860627297792,1,53.124832313786506,8.56195266862853,97.35128631929783,2.8906035,20.546875,1825.7872983622042
4311356335145164801,11605860627297792,2,53.124842927785714,8.561934424538318,115.31180276487063,3.2585762,20.546875,2199.156313913916
4311356335145164801,20931952614258304,1,43.15481249720295,9.14470677204914,137.37735664100822,3.3396316,20.25,1872.5213768055482
4311356335145164801,20931952614258304,2,43.15481597163359,9.144687484095796,227.53205351684522,6.057574,20.15625,2247.5680011965164
4311356335145164801,9747823415393280,1,53.088016377142054,6.977431389101539,108.63254415464752,5.745911,20.40625,2015.8926651360578
4311356335145164801,9747823415393280,2,53.0879853976954,6.9774842727563735,124.01043706222472,3.1059923,20.3125,2573.3781789554077
4311356335145164801,9747823415393280,3,53.08800839871982,6.977408902616937,108.04069840595807,3.2741566,20.4375,2068.1326394927437
4311356335145164801,3885506589584512,1,46.11760800178265,5.4307209797231595,97.85392294837523,3.7817698,20.703125,2247.3148635872917
4311356335145164801,3885506589584512,2,46.11760557577967,5.430792704394209,99.84167776794668,5.9136777,20.4375,2600.9212899917643
4311356335145164801,15123163964898304,1,46.83858974972418,10.330119827552727,87.99639669394972,5.011849,20.390625,2035.8180593090078
4311356335145164801,15123163964898304,2,46.83849797880454,10.330082175070764,94.26812077055968,3.0198307,20.3125,2221.653877181197
4311356335145164801,15123163964898304,3,46.83857747404106,10.330059443882499,99.41796184234538,5.1157494,20.125,2013.639919151709
4311356335145164801,1718472250085504,1,45.11430925268677,2.856784244799256,93.5493209889028,6.8009434,20.59375,2246.6377438468785
4311356335145164801,7039451398185600,1,44.370769601965755,5.499642872092809,195.66903657631818,9.38507,20.046875,2037.0694675764578
4311356335145164801,21421647605035520,1,40.90523966928017,8.848570875558224,137.12526442013464,3.3513393,20.15625,2036.8903343588738
4311356335145164801,21421647605035520,2,40.905256375152526,8.848556327462257,138.69759098276484,3.2744753,20.421875,2036.8163199699122
4311356335145164801,23856756623342720,1,35.49886720440016,9.39405012092721,146.96894014026995,3.1993194,20.3125,2037.3137176040623
4311356335145164801,6298036963719936,1,42.20890120515906,5.398101121938452,254.68187630194933,5.9146686,19.984375,2037.318572430764
4311356335145164801,6298036963719936,2,42.208921847887105,5.398098528243997,252.07477905754482,6.8604918,19.625,2037.3925866593718
4311356335145164801,6298036963719936,3,42.208854242034334,5.398087378315385,246.52369999854156,5.593375,19.78125,2222.149056292961
4311356335145164801,7161978225695488,1,44.10753686305903,6.2453563900598885,149.42917000738885,3.8845382,20.3125,1872.0934946738012
4311356335145164801,7161978225695488,2,44.107555707175486,6.245359204655072,159.7204744961402,3.618791,20.359375,1872.019494681343
4311356335145164801,7161978225695488,3,44.1075784145589,6.245440124930628,141.39248793796338,6.7620325,20.453125,2417.360170849503
4311356335145164801,1653734207820288,1,43.591518626050124,3.004884282963312,303.7648535325408,6.78021,19.625,2066.564176775177
4311356335145164801,26014170235898112,1,38.20602001988411,11.746193120984442,147.72995533730048,3.1698453,20.171875,2572.6370980919883
4311356335145164801,26014170235898112,2,38.206093719964414,11.746240848837925,197.25242947270957,5.6498556,20.078125,1844.0407276526323
4311356335145164801,334870010565888,1,44.50380513815753,1.1017489947790995,111.52742210056972,6.302396,20.515625,1841.5344726414496
4311356335145164801,334870010565888,2,44.50389604916244,1.101760910886072,108.84804940101725,3.9333563,20.515625,2038.0718260578521
4311356335145164801,6856348352849152,1,44.6977577702884,5.565437201339137,107.32866374523356,5.152153,20.5625,2221.575920189475
4311356335145164801,6856348352849152,2,44.69781744116328,5.565446205012255,182.1290096749056,3.7291493,20.21875,2037.1436276792922
4311356335145164801,6856348352849152,3,44.697844924336884,5.565390948379915,173.22406022980468,5.502204,20.09375,2013.393629265707
4311356335145164801,9706935326736256,1,51.95574560383972,7.0117095803575085,108.76318152698508,5.4726863,20.421875,2573.20262174589
4311356335145164801,6304393515367424,1,42.073495964080266,5.569250243080376,191.08204654517436,8.020002,20.015625,1871.5939471169286
4311356335145164801,21213393231170432,1,42.40619307011964,9.78084149072968,189.19806464895743,4.8403687,20.03125,1707.3648966155715
4311356335145164801,21790641130909056,1,40.346169823694005,9.886009832060568,93.89229583740234,21.114367,19.96875,2572.385198050328
4311356335145164801,21790641130909056,2,40.34602314204163,9.886103534999584,457.6375732421875,27.172342,20.140625,2036.63949667406
4311356335145164801,21790641130909056,3,40.346242729193406,9.886053038258817,345.27392578125,27.045288,20.546875,2036.5654824671208
4311356335145164801,21790641130909056,4,40.34616358826621,9.886133177031704,456.6296081542969,27.012995,20.515625,1843.363880027747
4311356335145164801,21790641130909056,5,40.3461869605393,9.885919987170011,504.8262634277344,31.269653,20.515625,2011.816595654902
4311356335145164801,21790641130909056,6,40.346008479706256,9.886077083845892,,,20.703125,2197.33810352606
4311356335145164801,22820844870925952,1,35.714777647073184,8.108008402776795,96.02261296398427,4.077154,20.546875,1871.2739447335985
4311356335145164801,3892580400103296,1,45.773700380756885,5.343927434478559,97.88362538750422,4.9848976,20.625,2221.3260844854117
4311356335145164801,3892580400103296,2,45.7738047124615,5.343914585373817,95.58568291528641,4.3242455,20.734375,1822.5369633836674
4311356335145164801,3892580400103296,3,45.773825712015004,5.34384763485566,95.41543321134745,2.8587666,20.5,2066.6357893734125
4311356335145164801,3892580400103296,4,45.77374055432097,5.343829165087668,83.61067281101789,4.320183,20.5,1872.0923214360648
4311356335145164801,3892580400103296,5,45.7737945659317,5.343921154855743,97.09701283009514,3.1526854,20.5,2037.070247204196
4311356335145164801,5375031311926016,1,42.92906753544566,4.537441925644081,129.03107411243184,8.412644,20.21875,2621.2420341338516
4311356335145164801,5375031311926016,2,42.92913058052464,4.537521460252444,108.75170004020087,5.683573,20.328125,2417.8606076906017
4311356335145164801,5375031311926016,3,42.928731619958654,4.5380997874992195,15.480925981368882,3.9614215,20.703125,1871.59311858696
4311356335145164801,20723698240110976,1,42.54422342725841,8.712345983438345,195.209871601599,5.0364327,19.96875,2036.6410349303274
4311356335145164801,4695258251878400,1,43.392021858925176,3.6235078129594585,291.3213793443018,20.998703,20.4375,2196.1574510696537
4311356335145164801,4695258251878400,2,43.39199035520133,3.623524716473415,43.78837821462829,2.954188,20.765625,2221.648122422561
4311356335145164801,4695258251878400,3,43.392022786483025,3.623475992432725,,,20.890625,2013.0711362886123
4311356335145164801,4695258251878400,4,43.39203227823083,3.62351787229758,,,20.5,2621.167372681559
4311356335145164801,4695258251878400,5,43.39200817171336,3.6235370717232116,45.11680878965109,3.9536724,20.75,2601.169103854664
4311356335145164801,23597821634668928,1,37.4399874435027,10.236534191382338,92.72785721669194,4.6944675,20.8125,2036.814055709323
4311356335145164801,23597821634668928,2,37.43995851487035,10.23654287710454,99.42844518207582,3.7545505,20.578125,2036.8880700749253
4311356335145164801,18547013109476480,1,39.302526498306484,6.709839280627609,183.14136787271184,5.4575377,20.109375,2387.44174982486
4311356335145164801,18547013109476480,2,39.30253617899774,6.709840677211828,147.57867232435174,4.1632667,20.25,2387.3677360175125
4311356335145164801,6400875661090560,1,43.1453036827791,6.142786284275747,116.75992447480147,3.4924774,20.359375,2012.8192249351637
4311356335145164801,6400875661090560,2,43.14530749442086,6.14279329420481,119.65985632579859,5.293135,20.40625,2012.8932383395145
4311356335145164801,481452949238400,1,45.08676349430128,1.831655352076795,145.432209701156,3.429365,20.046875,2442.4377257627507
4311356335145164801,481452949238400,2,45.08666340358467,1.8317145649851645,144.91692942348902,4.5470314,20.5,2221.1473880972435
4311356335145164801,481452949238400,3,45.08672740282446,1.8317390196472265,143.8421090414371,5.8635616,20.46875,2195.905753952161
4311356335145164801,3728547009062400,1,46.00311131755964,4.99348340982232,94.99854482114733,6.129576,20.421875,1841.5376364561725
4311356335145164801,3728547009062400,2,46.00308348499623,4.9933732764113605,87.84539543151946,2.745189,20.9375,2247.3147221624317
4311356335145164801,3728547009062400,3,46.003116495719254,4.993393142657885,90.82208192405696,6.2236066,20.78125,2196.833036066288
4311356335145164801,3728547009062400,4,46.0032020621151,4.993516464537849,113.93203593547715,4.896851,20.421875,2417.361588795033
4311356335145164801,12524399513157888,1,52.069671139774684,9.527693505372028,193.29760192560104,3.4788954,19.90625,1840.115831610768
4311356335145164801,18247735493042944,1,39.49387354880027,5.951873619187958,903.5080225563973,10.5032625,19.296875,2571.457708489808
4311356335145164801,26574375705031040,1,39.4867897022458,12.860906020015547,106.98355054678397,7.399202,20.59375,2223.579605359046
4311356335145164801,15188000791693568,1,46.10700153091991,10.524549257505786,127.16476629502205,4.745015,20.359375,2066.131992548525
4311356335145164801,12796116324311936,1,51.151820524583655,9.90158251774139,179.77594617380112,5.908718,20.109375,2067.381159726613
4311356335145164801,12796116324311936,2,51.151761690040956,9.9015603055791,154.33424602654523,6.4808674,20.078125,1873.5923148088548
4311356335145164801,12796116324311936,3,51.151687233233645,9.901499683860996,137.09320193892964,5.2978206,20.625,1825.288501645493
4311356335145164801,12796116324311936,4,51.15183466661805,9.901592760118811,158.79733108116088,6.774555,20.25,2390.1136133677032
4311356335145164801,9426392358426240,1,49.760886851906186,6.421282540024913,76.62057581535244,4.8460584,20.515625,2197.832282965555
4311356335145164801,9426392358426240,2,49.76090411781349,6.42126059800847,70.59443094744854,4.2241364,20.578125,1840.5392727764067
4311356335145164801,9426392358426240,3,49.76143683343369,6.420165809416835,138.10025189499598,3.8583345,20.625,2036.321344033698
4311356335145164801,9426392358426240,4,49.761458478873216,6.420112250183199,146.08554113619948,4.577309,20.3125,2014.8189627335078
4311356335145164801,9426392358426240,5,49.760916745229956,6.421244791470576,62.856190561963786,4.1453414,20.78125,2014.818962034879
4311356335145164801,9426392358426240,6,49.76144261222882,6.420085982856733,154.61202981509788,3.136583,20.28125,2067.383933647751
4311356335145164801,9426392358426240,7,49.76142807559383,6.420133935421791,130.13752774365616,4.282477,20.828125,2248.064048901435
4311356335145164801,3707351346022656,1,46.29225697372492,4.816368567929894,137.63466087564225,4.5796638,20.3125,2417.4358141026314
4311356335145164801,6185543180436608,1,40.80281392881428,5.793949569876728,159.31081437952025,5.478908,20.140625,2387.8682058462455
4311356335145164801,1130675910914432,1,43.485152602192436,1.3087241677762609,277.37504836268715,4.3189096,19.546875,2221.396524601288
4311356335145164801,7241628394350720,1,45.45673123472812,6.703402101653686,188.213885782483,15.264959,20.53125,1872.3431517510862
4311356335145164801,7241628394350720,2,45.45686431002729,6.7032763724138515,276.9435121364338,18.239174,20.171875,1822.8618875021718
4311356335145164801,20150371645518208,1,39.27238290095338,8.757234519628227,175.78947005491605,3.5990176,20.25,2037.0656992333093
4311356335145164801,1249942858127232,1,43.42586349117523,2.0110585934817222,15.405341980543259,3.474767,20.8125,1841.8588626240185
4311356335145164801,1249942858127232,2,43.426284740354475,2.011984893830331,15.289262039292348,3.7941613,20.78125,1841.858863400444
4311356335145164801,1249942858127232,3,43.42714784639412,2.0115520984773374,131.08918177433534,3.612164,20.265625,2441.9378790753394
4311356335145164801,7480669094414080,1,47.042855937132366,6.906473063549882,172.84765860412324,15.862599,20.296875,2247.8153708811965
4311356335145164801,7480669094414080,2,47.042960899366086,6.90664044459449,169.36567184948544,3.4078813,20.25,2247.815370905977
4311356335145164801,19797187894486144,1,38.69768528049992,7.801036292804917,46.58682001860418,4.374614,20.890625,1821.8650444916818
4311356335145164801,19797187894486144,2,38.69696380071911,7.800295682510214,95.56390954209445,5.9441805,20.25,1843.5380150187893
4311356335145164801,14925904707401728,1,45.66867597626826,9.198500885311885,159.64728428267483,5.517725,20.640625,1872.8443011862366
4311356335145164801,6703447516745472,1,41.68375636041294,6.497772021969813,161.10175835782036,4.229716,20.28125,2417.6090539171296
4311356335145164801,9595953373313920,1,51.805990869574345,6.3806902568578865,77.788482180472,3.0134268,20.90625,2036.0722112764774
4311356335145164801,9595953373313920,2,51.80593723545326,6.380661748629601,97.36151872195767,2.9215245,20.65625,2220.15253455461
4311356335145164801,9595953373313920,3,51.80603881025147,6.38065006944958,85.09001092618674,7.2838864,20.6875,2015.5691349200758
4311356335145164801,6183550315613824,1,40.61176185546722,5.812832382295831,173.12863346250933,4.8484187,20.078125,1871.520762461864
4311356335145164801,6183550315613824,2,40.611843249826286,5.812860944105352,163.33606524418622,5.352687,20.328125,1707.44216406522
4311356335145164801,2832277529288192,1,49.39126023672749,4.012758169736226,121.44904242791537,6.8530164,20.53125,2067.8119442803404
4311356335145164801,21531495689119872,1,40.81374022129866,9.518106228966902,109.37534834650293,3.4101405,20.546875,2440.1825236101877
4311356335145164801,21531495689119872,2,40.813714573731104,9.518174366461226,142.8061683222133,5.4461026,20.53125,2036.5658505589151
4311356335145164801,14640718878473344,1,46.51934456527333,8.576674170071122,422.58197092042866,6.9324994,19.359375,1841.7903846204722
4311356335145164801,14640718878473344,2,46.5204790247641,8.577604433907817,21.09707391909167,3.4987314,19.921875,2388.9391135281
4311356335145164801,14750670041128960,1,46.43424364531899,9.252323936204721,165.7049144559397,5.6415,19.96875,1841.790811508369
4311356335145164801,1261964471471616,1,43.66115204277233,2.2736191370934478,101.39399464259164,5.480554,20.546875,2195.8326724181325
4311356335145164801,17119228541253120,1,49.369803951277774,12.00017462281274,26.342327117919922,20.156889,20.734375,1841.2933766119697
4311356335145164801,17119228541253120,2,49.36969554709263,12.00012914165906,246.12764368830005,6.054053,19.5,2601.0008345176943
4311356335145164801,8759980937288192,1,44.27924177865167,8.313079181625447,116.76245477720732,6.504171,20.671875,2222.0777973796785
4311356335145164801,10914164734269952,1,50.97201552879792,8.282865096082375,210.4075109965786,4.0923862,19.96875,1873.2676299810134
4311356335145164801,10914164734269952,2,50.972063536732485,8.282961156955361,209.3169260947843,3.6748297,19.890625,2416.1118798805105
4311356335145164801,24577245977261696,1,35.37808480955777,10.739952492002292,96.12962277507502,5.2350845,20.453125,2224.1508662700357
4311356335145164801,24577245977261696,2,35.37811029225963,10.73997722820193,93.7739141363553,4.5298586,20.671875,2224.0768668036126
4311356335145164801,26277056593585664,1,37.032872095944036,12.187714942982005,184.36521020741915,4.4973054,19.90625,2603.6734931721217
4311356335145164801,582431925465472,1,46.241913805428545,1.4638319572851965,114.51099044338248,5.982793,20.59375,2600.4185824486635
4311356335145164801,12390602692035200,1,51.907969777594005,8.530854402197455,101.08525061083877,3.9531808,20.421875,2248.8883916925515
4311356335145164801,10269953999742464,1,49.1364964617324,7.018137631386498,118.00684500004353,3.613693,20.40625,1872.8417510850345
4311356335145164801,10269953999742464,2,49.13649565303673,7.018140514960497,159.02022062790348,6.341641,20.421875,2197.832841495232
4311356335145164801,6094494169118720,1,41.19223197456417,5.317857071313834,163.3859385573763,3.438959,20.015625,2196.4093726003507
4311356335145164801,6094494169118720,2,41.19219954240798,5.31787273712439,180.67187629217207,8.165557,20.078125,2620.9929663292287
4311356335145164801,2684595078200320,1,48.013457090554645,3.840552002210424,152.4772550866088,3.6591752,20.171875,1872.0166303690767
4311356335145164801,8527129285880704,1,44.86273469585609,7.794243140035774,49.96363568611971,5.233894,20.5,1842.1134216804514
4311356335145164801,8527129285880704,2,44.86396205009575,7.793373721397775,65.33618090989968,6.7247148,18.375,1708.3660432399056
