# %ECSV 1.0
# ---
# delimiter: ','
# meta: !!omap
# - RELEASE: Gaia FPR
# - TABLE: lens_candidates
# - DESCRIPTION: >
#     This table contains the sources identified as possible gravitational lens candidates based on an analysis of the observations in the neighbourhoud of a list of sources selected from a compilation of quasar candidates. Information about the catalogues from which these quasars proceed is given in the table of lens catalogue names.
#     
#     For each {\tt sourceId}, a list of components found around that source is tabulated, together with some information about their position and flux as derived from the cluster of observations associated with each of them. These individual observations are provided in \texttt{LensObservations}. 
#     
#     A separate table \texttt{LensOutliers} compiles all those observations that could not be associated to a component around a given sourceId, and that have therefore been discarded from the analysis.
# - CITATION: >
#     How to cite and acknowledge Gaia: 
#     https://gea.esac.esa.int/archive/documentation/credits.html 
# - KNOWN_ISSUES: >
#     Known issues: 
#     https://www.cosmos.esa.int/web/gaia-users/known-issues 
# - DOCUMENTATION: >
#     Tutorials and documentation: 
#     https://www.cosmos.esa.int/web/gaia-users/archive 
# datatype:
# - 
#   name: solution_id
#   datatype: int64
#   description: Solution Identifier
#   meta:
#     ucd: meta.version
# - 
#   name: source_id
#   datatype: int64
#   description: Unique source identifier
#   meta:
#     ucd: meta.id;meta.main
# - 
#   name: name
#   datatype: string
#   description: The name of the gravitational lens candidate
#   meta:
#     ucd: meta.id
# - 
#   name: flag
#   datatype: int8
#   description: GravLens flag
#   meta:
#     ucd: meta.code.status
# - 
#   name: n_components
#   datatype: int32
#   description: Number of components
#   meta:
#     ucd: meta.number
# - 
#   name: component_id
#   datatype: int32
#   description: Index of the component for this sourceId
#   meta:
#     ucd: meta.id.assoc
# - 
#   name: n_obs_component
#   datatype: int16
#   description: Number of valid observations used for this component
#   meta:
#     ucd: meta.number
# - 
#   name: component_flag
#   datatype: int8
#   description: Component object flag
#   meta:
#     ucd: meta.code.status
# - 
#   name: ra_component
#   datatype: float64
#   unit: deg
#   description: Mean right ascension of the component
#   meta:
#     ucd: pos.eq.ra
# - 
#   name: ra_std_component
#   datatype: float32
#   unit: mas
#   description: Standard deviation of the right ascension of the component
#   meta:
#     ucd: stat.error;pos.eq.ra
# - 
#   name: dec_component
#   datatype: float64
#   unit: deg
#   description: Mean declination of the clusters of measurements
#   meta:
#     ucd: pos.eq.dec
# - 
#   name: dec_std_component
#   datatype: float32
#   unit: mas
#   description: Standard deviation of the declination measurements
#   meta:
#     ucd: stat.error;pos.eq.dec
# - 
#   name: g_flux_component
#   datatype: float64
#   unit: "'electron'.s**-1"
#   description: Mean G flux of the component
#   meta:
#     ucd: phot.flux;em.opt
# - 
#   name: g_flux_component_error
#   datatype: float32
#   unit: "'electron'.s**-1"
#   description: Uncertainty of the mean flux value for this component
#   meta:
#     ucd: stat.error;phot.flux
# - 
#   name: g_mag_component
#   datatype: float32
#   unit: mag
#   description: Mean onboard G magnitude of the component
#   meta:
#     ucd: phot.mag;em.opt
# - 
#   name: g_mag_std_component
#   datatype: float32
#   unit: mag
#   description: Standard deviation of the onboard G magnitude of the component
#   meta:
#     ucd: stat.error;em.opt
solution_id,source_id,name,flag,n_components,component_id,n_obs_component,component_flag,ra_component,ra_std_component,dec_component,dec_std_component,g_flux_component,g_flux_component_error,g_mag_component,g_mag_std_component
4311356335145164801,3426902865968768,"DR3Gaia030727.462+041005.06",0,1,1,19,0,46.86442416724604,58.731007,4.1680647015838925,46.34757,164.6897560780675,0.9955205,20.077303,0.117675334
4311356335145164801,14198032304553728,"DR3Gaia031603.060+091135.96",0,1,1,21,0,49.012750361585105,76.86043,9.193320023829797,60.18467,148.94560768427144,0.9048141,20.249256,0.10671729
4311356335145164801,20001044222538752,"DR3Gaia023526.958+081003.29",0,1,1,24,0,38.86232291860405,49.80743,8.167578899307868,50.019085,242.8546864924751,0.97594696,19.766275,0.11062745
4311356335145164801,17570062668501248,"DR3Gaia032335.312+125924.61",0,1,1,28,0,50.897131182225834,46.811314,12.990167153106999,42.82208,1184.5053274571649,1.4375722,18.06529,0.10081891
4311356335145164801,22761956574933248,"DR3Gaia022718.992+083437.42",0,1,1,23,0,36.82913682044014,44.06339,8.577059776952245,48.518353,255.37677618156582,1.0713439,19.352581,0.12110645
4311356335145164801,9407284049761792,"DR3Gaia032044.779+061942.89",0,1,1,24,0,50.186584418540356,67.477684,6.328570638895218,37.9368,165.71586500994587,0.8870254,20.111979,0.13134918
4311356335145164801,3044685136276736,"DR3Gaia031729.896+044132.32",0,1,1,14,0,49.374565372746694,59.10173,4.692308715523125,46.882046,120.89218503321149,1.0618058,20.383928,0.16280878
4311356335145164801,1575398299778560,"DR3Gaia025424.664+024526.42",0,1,1,24,0,43.60277037218444,44.768818,2.757337550015868,40.696205,305.8617406800806,1.2185615,19.05013,0.116924904
4311356335145164801,20234793522502272,"DR3Gaia023736.780+090948.02",0,1,1,23,0,39.40325101103187,33.489418,9.163342593379962,55.83718,194.59813944726451,0.94995904,19.950407,0.11868384
4311356335145164801,5168804162268800,"DR3Gaia025227.016+041748.52",0,1,1,21,0,43.11257154167656,74.99408,4.296806054327222,49.224117,134.2526228290067,0.9166603,20.293156,0.15756515
4311356335145164801,25540177644925312,"DR3Gaia024715.945+121036.58",0,1,1,17,0,41.81644519468452,59.193733,12.176825480124858,36.796547,97.77841107321183,0.93364024,20.57353,0.14124912
4311356335145164801,2917554104680192,"DR3Gaia031506.762+042011.70",0,1,1,27,0,48.77817294184156,53.78858,4.336577801238987,47.59938,280.9908370840404,0.99835813,19.60706,0.13729386
4311356335145164801,24431560686089728,"DR3Gaia022759.033+104657.38",0,1,1,20,0,36.99596302420129,68.59801,10.782604635043068,71.652916,130.29542329989454,0.9777086,20.179688,0.14766723
4311356335145164801,6941216906356864,"DR3Gaia030443.695+055239.64",0,1,1,23,0,46.18206619224047,61.490063,5.877673303208849,64.438705,208.4465757221119,1.0839646,19.844429,0.20298718
4311356335145164801,8204487047434624,"DR3Gaia025235.099+070513.68",0,1,1,23,0,43.14625148522038,47.096684,7.087129392976261,37.337494,271.891965207517,0.9875918,19.55299,0.1836573
4311356335145164801,3310285913947776,"DR3Gaia031603.092+051327.52",0,1,1,21,0,49.01288419986201,60.863823,5.224309092570916,51.370262,126.50935103874934,0.9783843,20.392113,0.15741013
4311356335145164801,25652877586849536,"DR3Gaia024201.600+115208.48",0,1,1,12,0,40.5066640282823,47.125797,11.869016881764992,42.28767,95.43072130000633,1.0617394,20.53776,0.15474536
