# %ECSV 1.0
# ---
# delimiter: ','
# meta: !!omap
# - RELEASE: Gaia FPR
# - TABLE: lens_catalogue_name
# - DESCRIPTION: >
#     This table provides the list of input catalogues that have been used to select any given source that was analysed by the Gravitational Lens module and published in the lens candidate table.
#     
#     Each source may have been cross-matched to more than one catalogue and therefore can have several entries in the table. 
#     
#     For the FPR, the catalogues considered for this selection are mostly external, although sources identified by DPAC based on the classification performed by other processing have also been included here.
#     
#     Each catalogue is assigned a \texttt{catalogueId}. For the FPR the following applies:
#     \begin{itemize}
#     \item 1: Ducourant+2022 \cite{DR3-DPACP-153}
#     \item 2: Gravitational Lens data base (Ducourant+2023): \cite{2023Ducourant}
#     \item 3: Gravitational Lens candidates (Krone-Martins+2023): \cite{FPR-DPACP-200} 
#     \item 4: Milliquas 7.5b \cite{2021arXiv210512985F}
#     \item 5: Milliquas 7.5 \cite{2021arXiv210512985F}
#     \item 6: Milliquas 7.4d \cite{2021arXiv210512985F}
#     \item 7: Milliquas 7.4c \cite{2021arXiv210512985F}
#     \item 8: Milliquas 7.1b \cite{2019arXiv191205614F}
#     \item 9: Milliquas 7.0 \cite{2019arXiv191205614F}
#     \item 10: Milliquas 6.4 \cite{2019arXiv191205614F}
#     \item 11: Assef R90 \cite{2018ApJS..234...23A}
#     \item 12: Shu+2019 \cite{2019MNRAS.489.4741S}
#     \item 13: Assef C75 \cite{2018ApJS..234...23A}
#     \item 14: Sergei Klioner, private communication, 2022.
#     \end{itemize}
#     
#     Further details on these catalogues are given in Ducourant+2023.
# - CITATION: >
#     How to cite and acknowledge Gaia: 
#     https://gea.esac.esa.int/archive/documentation/credits.html 
# - KNOWN_ISSUES: >
#     Known issues: 
#     https://www.cosmos.esa.int/web/gaia-users/known-issues 
# - DOCUMENTATION: >
#     Tutorials and documentation: 
#     https://www.cosmos.esa.int/web/gaia-users/archive 
# datatype:
# - 
#   name: solution_id
#   datatype: int64
#   description: Solution Identifier
#   meta:
#     ucd: meta.version
# - 
#   name: source_id
#   datatype: int64
#   description: Unique source identifier (unique within a particular Data Release)
#   meta:
#     ucd: meta.id;meta.main
# - 
#   name: catalogue_id
#   datatype: int8
#   description: The unique identifier for the catalogue(s) used to select the sources in the gravitational lenses analysis
#   meta:
#     ucd: meta.id.assoc
solution_id,source_id,catalogue_id
4500506735866875780,11545937243747584,8
4500506735866875780,9737687292695808,8
4500506735866875780,16601908320534656,8
4500506735866875780,9714803706699008,8
4500506735866875780,12529965790684032,8
4500506735866875780,9725833182730112,8
4500506735866875780,13232454937366656,8
4500506735866875780,13043991772341888,8
4500506735866875780,11786008735704064,8
4500506735866875780,13038666012945408,8
4500506735866875780,13269872692478848,8
4500506735866875780,16535422226837632,8
4500506735866875780,11810064848131584,8
4500506735866875780,13033237174360448,8
4500506735866875780,11285181189465472,8
4500506735866875780,11284734512864384,8
4500506735866875780,9761498591191040,8
4500506735866875780,11806452779973120,8
4500506735866875780,13029109710196096,8
4500506735866875780,13074670723505152,8
4500506735866875780,11277415888395904,8
4500506735866875780,11396648475633920,8
4500506735866875780,11699804447782784,8
4500506735866875780,13059625453320832,8
4500506735866875780,11689011194323584,8
4500506735866875780,13073880449404544,8
4500506735866875780,12982517904951040,8
4500506735866875780,12948089446876288,8
4500506735866875780,11262812999631872,8
4500506735866875780,13398992293551616,8
4500506735866875780,11261404250443904,8
4500506735866875780,13005882527065472,8
4500506735866875780,13423937463630720,8
4500506735866875780,13423937463634816,8
4500506735866875780,11319987604056832,8
4500506735866875780,11272983482242432,8
4500506735866875780,11318441415822976,8
4500506735866875780,13386416629302784,8
4500506735866875780,13486987583630208,8
4500506735866875780,13410159208527616,8
4500506735866875780,11325485162198016,8
4500506735866875780,11474950024518912,8
4500506735866875780,12181489324149632,8
4500506735866875780,11750519421645440,8
4500506735866875780,12983789215096832,8
4500506735866875780,12983789215096448,8
4500506735866875780,11417706699977216,8
4500506735866875780,13174352620064896,8
4500506735866875780,13107003236999040,8
4500506735866875780,12227192071180416,8
4500506735866875780,11519652044018560,8
4500506735866875780,12132080020468096,8
4500506735866875780,12225302286342400,8
4500506735866875780,13206543399164672,8
4500506735866875780,11913380285677568,8
4500506735866875780,13144043035235584,8
4500506735866875780,13206891292196096,8
4500506735866875780,11412827617190016,8
4500506735866875780,11411762465285376,8
4500506735866875780,11411590666583680,8
4500506735866875780,12169978812233728,8
4500506735866875780,11918706045404160,8
4500506735866875780,13127378562076544,8
4500506735866875780,11906645777218048,8
4500506735866875780,12344354484322688,8
4500506735866875780,12344938599903104,8
4500506735866875780,12269214032890496,8
4500506735866875780,12151149675581184,8
4500506735866875780,12265949857747712,8
4500506735866875780,11823598289363584,8
4500506735866875780,11940700572976768,8
4500506735866875780,12257905382783488,8
4500506735866875780,11838647854867200,8
4500506735866875780,11938084938027392,8
4500506735866875780,12060650421286144,8
4500506735866875780,11985054699946368,8
4500506735866875780,11984367505213184,8
4500506735866875780,11868781345543936,8
4500506735866875780,12015634867198464,8
4500506735866875780,12081403703277184,8
4500506735866875780,22592803582913152,10
4500506735866875780,22589401968814592,10
4500506735866875780,22536999072422400,10
4500506735866875780,22539335534650496,10
4500506735866875780,22538339102228352,10
4500506735866875780,19515815997102208,10
4500506735866875780,19511280511612928,10
4500506735866875780,19511417950566016,10
4500506735866875780,22533975415546496,10
4500506735866875780,22557855433719936,10
4500506735866875780,22527515784390272,10
4500506735866875780,22557717994764032,10
4500506735866875780,19496196586445184,10
4500506735866875780,19533889219877632,10
4500506735866875780,19452662798132224,10
4500506735866875780,19429538693936384,10
4500506735866875780,19442286157109632,10
4500506735866875780,19232829191776896,10
4500506735866875780,19637625565107584,10
4500506735866875780,19489019696089728,10
4500506735866875780,19215305725194624,10
4500506735866875780,19458091636776960,10
4500506735866875780,19465616419581184,10
4500506735866875780,19163869196850304,10
4500506735866875780,19211324291183488,10
4500506735866875780,19464207671642880,10
4500506735866875780,19460256300318720,10
4500506735866875780,19244648942461056,10
4500506735866875780,19459466026332160,10
4500506735866875780,19459466026329984,10
4500506735866875780,19166068220682880,10
4500506735866875780,19159505510637056,10
4500506735866875780,19166411818279296,10
4500506735866875780,19158272855104128,10
4500506735866875780,19270212587835776,10
4500506735866875780,19278184047179136,10
4500506735866875780,19568596850853760,10
4500506735866875780,19146517529045760,10
4500506735866875780,19582473889647744,10
4500506735866875780,19577148130215424,10
4500506735866875780,19143768749969024,10
4500506735866875780,19170912943427584,10
4500506735866875780,18390813738948096,10
4500506735866875780,18385797217063936,10
4500506735866875780,19573712156267648,10
4500506735866875780,19183454247949568,10
4500506735866875780,18401392242795264,10
4500506735866875780,19190055613143168,10
4500506735866875780,19378720641066752,10
4500506735866875780,18395516728035456,10
4500506735866875780,18427746162173952,10
4500506735866875780,18427505644000128,10
4500506735866875780,18432212928146560,10
4500506735866875780,19186718423124480,10
4500506735866875780,18433243720326656,10
4500506735866875780,18435820700715008,10
4500506735866875780,18323533075950464,10
4500506735866875780,18304325982137088,10
4500506735866875780,18428021040048384,10
4500506735866875780,18435339664380032,10
4500506735866875780,19284849835688064,10
4500506735866875780,18415926412127872,10
4500506735866875780,18430116984112768,10
4500506735866875780,18300237173254400,10
4500506735866875780,19309829365720576,10
4500506735866875780,18103836908531584,10
4500506735866875780,18350574190301824,10
4500506735866875780,19340409533746304,10
4500506735866875780,18539209153722368,10
4500506735866875780,18412318641013120,10
4500506735866875780,19336080206711552,10
4500506735866875780,18508354108811648,10
4500506735866875780,19347148337008384,10
4500506735866875780,18365623755249664,10
4500506735866875780,18540308665354752,10
4500506735866875780,18508182309860736,10
4500506735866875780,19336767400950144,10
4500506735866875780,18339579074024448,10
4500506735866875780,18508697705936896,10
4500506735866875780,18331470175742464,10
4500506735866875780,19343128247610112,10
4500506735866875780,18514092184938752,10
4500506735866875780,18093047950704384,10
4500506735866875780,19342745995324544,10
4500506735866875780,18338445202654976,10
4500506735866875780,18522304162427904,10
4500506735866875780,18344733034785280,10
4500506735866875780,19344807579649408,10
4500506735866875780,18511034168221952,10
4500506735866875780,18517218921130752,10
4500506735866875780,19346697365291776,10
4500506735866875780,18462415138417280,10
4500506735866875780,19319106495486080,10
4500506735866875780,18340987823289984,10
4500506735866875780,18442417770674560,10
4500506735866875780,18563157891384832,10
4500506735866875780,19328727222062720,10
4500506735866875780,18124727629721472,10
4500506735866875780,18443036245645056,10
4500506735866875780,18342121694798208,10
4500506735866875780,18100881971286144,10
4500506735866875780,19709398763305472,10
4500506735866875780,18141529541812224,10
4500506735866875780,18045425353505024,10
4500506735866875780,18518593310673920,10
4500506735866875780,19785677382255232,10
4500506735866875780,18048517729978624,10
4500506735866875780,18444548074137728,10
4500506735866875780,18120265158586112,10
4500506735866875780,18126651775080064,10
4500506735866875780,18120844979277568,10
4500506735866875780,18134588874659840,10
4500506735866875780,18545840582955648,10
4500506735866875780,19705344314164992,10
4500506735866875780,19810691272264704,10
4500506735866875780,18248869364415488,10
4500506735866875780,18249075522859392,10
4500506735866875780,18439089171458816,10
4500506735866875780,18153727248605952,10
4500506735866875780,18124006075227264,10
4500506735866875780,19717267143425792,10
4500506735866875780,18251274546141824,10
4500506735866875780,18043982244505728,10
4500506735866875780,18075765002546816,10
4500506735866875780,18248182169648256,10
4500506735866875780,18031818897110912,10
4500506735866875780,18251446344846976,10
4500506735866875780,19715686595053696,10
4500506735866875780,18246876499599744,10
4500506735866875780,18026699296063360,10
4500506735866875780,18054358885482112,10
4500506735866875780,18555186431816448,10
4500506735866875780,18230212026413824,10
4500506735866875780,18504334019010048,10
4500506735866875780,6094494169118720,10
4500506735866875780,18626963925453568,10
4500506735866875780,18790859877304448,10
4500506735866875780,18627827213819008,10
4500506735866875780,18627548041012352,10
4500506735866875780,6573739504673024,10
4500506735866875780,5678500816339072,10
